roomID,accuracy,checkin,cleanliness,communication,guestSatisfaction,isSuperhost,latitude,location,longitude,numBaths,numBeds,numGuests,numReviews,numRooms,price,rating,value,bath,private bath,shared bath,Studio,bedroom,Entire home/apt,Private room,Shared room
19057791,10.0,10.0,10.0,10.0,98.0,1,40.759638672963426,10.0,-73.9907131008069,1.0,1,2,23.0,1,99,5.0,10.0,0,0,1,0,1,0,1,0
1885826,9.0,9.0,9.0,10.0,88.0,0,40.762956512438045,10.0,-73.98641315061684,1.0,1,2,76.0,1,100,4.5,9.0,1,0,0,0,1,0,1,0
21313025,10.0,10.0,10.0,10.0,100.0,0,40.767627163472206,10.0,-73.96856470458222,1.0,1,2,3.0,1,200,5.0,10.0,1,0,0,0,1,1,0,0
21252226,10.0,10.0,9.0,10.0,100.0,1,40.76338113279406,10.0,-73.97162630196426,1.0,1,3,7.0,0,140,5.0,9.0,1,0,0,1,0,1,0,0
9902932,10.0,10.0,8.0,10.0,93.0,0,40.73433841438359,10.0,-74.00462442658127,1.0,2,4,57.0,2,300,4.5,8.0,1,0,0,0,1,1,0,0
20556938,10.0,10.0,10.0,10.0,95.0,0,40.72737278635617,10.0,-73.99923606657937,1.0,1,4,4.0,1,275,5.0,10.0,1,0,0,0,1,1,0,0
11148990,10.0,10.0,10.0,10.0,94.0,0,40.71322575609157,9.0,-73.99752381845717,1.0,3,4,18.0,2,149,4.5,10.0,1,0,0,0,1,1,0,0
20713511,9.0,9.0,9.0,10.0,89.0,1,40.760160728738505,10.0,-73.98937408944529,2.0,5,8,19.0,3,214,4.5,9.0,1,0,0,0,1,1,0,0
22789747,8.0,8.0,8.0,8.0,80.0,0,40.69617401948263,8.0,-73.97999454787958,1.0,1,2,5.0,1,24,4.0,8.0,0,0,1,0,1,0,1,0
18226643,10.0,10.0,10.0,10.0,100.0,0,40.75139988601271,9.0,-73.94291095154756,1.0,1,2,10.0,0,150,5.0,10.0,1,0,0,1,0,1,0,0
9613532,9.0,10.0,9.0,10.0,90.0,0,40.77459964889557,10.0,-73.94951603617366,1.0,2,4,109.0,0,115,4.5,9.0,1,0,0,1,0,1,0,0
9233636,10.0,9.0,9.0,10.0,95.0,0,40.78285997954703,10.0,-73.95128348983641,1.0,1,2,71.0,1,100,5.0,9.0,1,0,0,0,1,0,1,0
17902970,10.0,10.0,10.0,10.0,95.0,0,40.76312587188399,10.0,-73.98977939912263,1.0,1,3,93.0,1,70,5.0,10.0,0,0,1,0,1,0,1,0
21894437,10.0,10.0,9.0,10.0,100.0,0,40.7090171850601,10.0,-73.9572368725342,1.0,1,1,6.0,1,45,5.0,9.0,0,0,1,0,1,0,1,0
3012871,9.0,10.0,9.0,10.0,96.0,0,40.717558988224546,10.0,-73.95579397884707,1.0,1,2,15.0,1,165,5.0,9.0,1,0,0,0,1,1,0,0
18608130,10.0,10.0,10.0,10.0,100.0,0,40.774309230041546,10.0,-73.98737805349427,2.0,4,6,6.0,3,475,5.0,10.0,1,0,0,0,1,1,0,0
813793,10.0,9.0,9.0,9.0,91.0,0,40.719876922646506,9.0,-73.98639173031661,1.0,1,2,62.0,1,75,4.5,9.0,0,0,1,0,1,0,1,0
22899900,10.0,9.0,9.0,10.0,100.0,0,40.74697818383572,10.0,-73.98906126475862,1.0,1,2,4.0,1,60,5.0,9.0,0,0,1,0,1,0,1,0
2791688,10.0,9.0,9.0,10.0,92.0,0,40.72105667699145,10.0,-73.99416758044875,1.0,4,4,13.0,2,280,4.5,9.0,1,0,0,0,1,1,0,0
14028280,10.0,10.0,10.0,10.0,94.0,1,40.759384498147895,10.0,-73.97235167617008,1.0,2,4,78.0,1,168,4.5,10.0,0,1,0,0,1,0,1,0
18687242,10.0,10.0,10.0,10.0,99.0,1,40.74309228743846,10.0,-73.97722920851585,3.0,4,0,32.0,3,400,5.0,10.0,1,0,0,0,1,1,0,0
17982247,10.0,10.0,9.0,10.0,94.0,0,40.717168239296534,10.0,-73.99194790997309,1.0,2,5,71.0,2,170,4.5,9.0,1,0,0,0,1,1,0,0
16577223,10.0,10.0,9.0,10.0,93.0,0,40.789658617654055,9.0,-73.94360300264272,1.0,3,3,19.0,1,35,4.5,9.0,0,0,1,0,1,0,1,0
17959492,8.0,7.0,7.0,8.0,82.0,0,40.69440892401075,7.0,-73.94273956954338,1.0,1,1,10.0,1,20,4.0,7.0,1,0,0,0,1,0,0,1
3262238,10.0,10.0,9.0,10.0,96.0,0,40.744355492811756,10.0,-73.97977487787428,1.0,1,2,39.0,1,300,5.0,9.0,1,0,0,0,1,1,0,0
9879235,9.0,10.0,10.0,10.0,100.0,0,40.762339284338225,10.0,-73.98732474717656,1.0,1,2,6.0,1,275,5.0,10.0,1,0,0,0,1,1,0,0
12966504,10.0,10.0,9.0,9.0,91.0,0,40.718272928858205,10.0,-73.95493946297837,1.0,2,6,18.0,2,219,4.5,9.0,1,0,0,0,1,1,0,0
999984,10.0,9.0,9.0,10.0,94.0,0,40.733033809340384,10.0,-74.00236805748048,1.0,1,3,67.0,1,300,4.5,9.0,1,0,0,0,1,1,0,0
20017121,10.0,10.0,9.0,10.0,97.0,1,40.69444471761425,9.0,-73.95256574708844,1.0,2,3,19.0,2,100,5.0,9.0,1,0,0,0,1,1,0,0
21252149,10.0,10.0,10.0,10.0,99.0,1,40.78137663584929,10.0,-73.98139349150954,1.0,1,2,28.0,1,81,5.0,10.0,0,0,1,0,1,0,1,0
17568544,9.0,10.0,10.0,10.0,97.0,1,40.725384875852534,10.0,-74.03642551942116,1.0,3,4,34.0,1,30,5.0,10.0,1,0,0,0,1,1,0,0
15071802,9.0,10.0,10.0,10.0,95.0,0,40.755396334721134,9.0,-73.93426804776665,1.0,3,8,17.0,3,359,5.0,10.0,1,0,0,0,1,1,0,0
20947308,9.0,10.0,10.0,10.0,93.0,0,40.79846671123561,10.0,-73.96791841705577,1.0,1,4,24.0,0,57,4.5,10.0,1,0,0,1,0,1,0,0
20404542,10.0,10.0,10.0,8.0,100.0,0,40.76420313196102,10.0,-73.98925832533071,2.0,2,5,3.0,2,500,5.0,10.0,1,0,0,0,1,1,0,0
21664497,10.0,10.0,10.0,9.0,100.0,0,40.72011784664578,10.0,-73.98208617048168,2.0,4,8,4.0,2,269,5.0,10.0,1,0,0,0,1,1,0,0
1768211,10.0,10.0,10.0,10.0,99.0,1,40.71560395142429,10.0,-74.03532994283279,2.0,4,5,26.0,2,375,5.0,10.0,1,0,0,0,1,1,0,0
21294092,10.0,10.0,10.0,10.0,100.0,1,40.731479114458494,10.0,-73.98466147103937,2.0,6,1,14.0,4,208,5.0,10.0,1,0,0,0,1,1,0,0
721663,9.0,10.0,9.0,10.0,92.0,1,40.74412242573241,10.0,-73.98325665380536,1.0,1,2,34.0,1,375,4.5,9.0,1,0,0,0,1,1,0,0
635282,10.0,10.0,9.0,10.0,95.0,1,40.716566347354814,10.0,-73.96263867524061,1.0,1,4,110.0,1,159,5.0,9.0,1,0,0,0,1,1,0,0
17210044,10.0,10.0,10.0,10.0,98.0,1,40.71325282700532,10.0,-73.96320591080959,1.0,1,2,50.0,1,85,5.0,10.0,0,1,0,0,1,0,1,0
10091021,10.0,10.0,9.0,10.0,94.0,1,40.741651653050624,10.0,-73.97966827636051,1.0,2,4,22.0,1,165,4.5,9.0,1,0,0,0,1,1,0,0
283194,10.0,10.0,10.0,10.0,99.0,1,40.74387633210355,10.0,-73.99923112352735,2.0,2,6,54.0,2,450,5.0,10.0,1,0,0,0,1,1,0,0
19057149,9.0,10.0,10.0,10.0,93.0,1,40.757850285207134,10.0,-73.99202513632666,1.0,3,6,18.0,3,240,4.5,10.0,1,0,0,0,1,1,0,0
102995,9.0,10.0,9.0,10.0,93.0,0,40.78558229618498,10.0,-73.969601182404,1.0,3,3,45.0,1,212,4.5,9.0,1,0,0,0,1,1,0,0
7192809,10.0,10.0,10.0,9.0,97.0,0,40.738883663859724,9.0,-73.99897082689753,2.0,2,6,11.0,2,500,5.0,10.0,1,0,0,0,1,1,0,0
14206408,10.0,9.0,10.0,9.0,91.0,0,40.739072067369634,10.0,-73.99943316550551,1.0,2,4,34.0,1,160,4.5,10.0,1,0,0,0,1,1,0,0
1461721,8.0,9.0,6.0,9.0,78.0,0,40.807593038304034,8.0,-73.93838639311839,3.0,2,4,106.0,1,25,4.0,6.0,1,0,0,0,1,0,1,0
5562710,9.0,9.0,9.0,9.0,88.0,0,40.7309681274239,9.0,-73.98177793778181,1.0,1,3,95.0,1,85,4.5,9.0,1,0,0,0,1,1,0,0
19547267,10.0,10.0,10.0,10.0,98.0,1,40.78122004337664,10.0,-73.9469853055872,1.0,2,4,36.0,1,82,5.0,10.0,1,0,0,0,1,1,0,0
18024772,9.0,10.0,9.0,10.0,90.0,0,40.744226998153145,10.0,-74.00110989808205,1.0,1,2,34.0,1,95,4.5,9.0,1,0,0,0,1,1,0,0
1302596,9.0,9.0,8.0,10.0,86.0,0,40.73256343011962,10.0,-74.00797271960586,1.0,1,2,18.0,1,129,4.5,8.0,1,0,0,0,1,1,0,0
19290841,9.0,9.0,8.0,9.0,84.0,0,40.76238527211465,9.0,-73.98723920581901,2.0,3,6,13.0,2,499,4.0,8.0,1,0,0,0,1,1,0,0
17757976,10.0,10.0,10.0,10.0,100.0,0,40.73449613703174,10.0,-73.98482253759778,1.0,1,2,7.0,1,325,5.0,10.0,1,0,0,0,1,1,0,0
6208836,10.0,10.0,10.0,10.0,97.0,1,40.749182684192476,10.0,-74.02944922564761,1.0,1,2,38.0,1,120,5.0,10.0,1,0,0,0,1,1,0,0
20741058,10.0,10.0,10.0,10.0,97.0,1,40.74484147252682,10.0,-73.99643016439055,1.0,6,0,12.0,4,139,5.0,10.0,1,0,0,0,1,1,0,0
6846227,10.0,10.0,10.0,10.0,97.0,0,40.72256176218549,10.0,-73.98355025868773,2.5,6,5,100.0,3,400,5.0,10.0,1,0,0,0,1,1,0,0
19696119,10.0,10.0,10.0,10.0,99.0,1,40.69806975918743,10.0,-73.93350070835466,1.0,3,4,37.0,0,70,5.0,10.0,0,1,0,1,0,0,1,0
19432159,10.0,10.0,10.0,10.0,100.0,0,40.72026042170322,10.0,-73.94290500205119,1.0,1,3,5.0,1,109,5.0,10.0,1,0,0,0,1,1,0,0
15706724,10.0,10.0,9.0,10.0,96.0,1,40.77850545713208,10.0,-73.94985429645652,1.0,3,6,27.0,2,199,5.0,9.0,1,0,0,0,1,1,0,0
13459691,10.0,10.0,10.0,10.0,97.0,1,40.71696013384466,10.0,-73.9572749162198,1.0,1,2,46.0,1,90,5.0,10.0,0,0,1,0,1,0,1,0
8762811,10.0,10.0,10.0,10.0,96.0,0,40.74381035446646,10.0,-74.02893650664207,1.0,3,5,90.0,1,102,5.0,10.0,1,0,0,0,1,1,0,0
8007908,9.0,10.0,10.0,10.0,91.0,0,40.73220559428129,10.0,-74.00927814084342,2.0,2,4,12.0,2,450,4.5,10.0,1,0,0,0,1,1,0,0
7839972,10.0,9.0,9.0,9.0,90.0,0,40.74644772249551,8.0,-73.98530391282829,1.0,2,4,4.0,1,239,4.5,9.0,1,0,0,0,1,1,0,0
12108647,10.0,10.0,9.0,10.0,93.0,0,40.725524210483115,10.0,-73.98695415006596,1.0,2,3,26.0,1,185,4.5,9.0,1,0,0,0,1,1,0,0
16204030,10.0,10.0,10.0,10.0,100.0,1,40.71422127943525,10.0,-73.95732313547184,1.0,3,3,33.0,1,175,5.0,10.0,1,0,0,0,1,1,0,0
8012334,9.0,10.0,9.0,10.0,93.0,0,40.77568520757234,10.0,-73.98028320258142,2.0,3,5,3.0,2,315,4.5,9.0,1,0,0,0,1,1,0,0
14960679,9.0,10.0,9.0,10.0,92.0,0,40.79430919846778,9.0,-73.94910285053963,1.0,1,4,45.0,1,299,4.5,9.0,1,0,0,0,1,1,0,0
18772198,10.0,10.0,10.0,10.0,100.0,1,40.737416312673396,9.0,-73.98218903200095,1.0,2,4,14.0,1,220,5.0,10.0,1,0,0,0,1,1,0,0
14233670,10.0,10.0,10.0,10.0,100.0,0,40.76565642050194,10.0,-73.9774829406229,1.5,1,2,6.0,1,349,5.0,10.0,1,0,0,0,1,1,0,0
12561615,10.0,10.0,10.0,10.0,96.0,0,40.75709476729904,10.0,-73.96327435783088,1.0,1,2,46.0,1,100,5.0,10.0,1,0,0,0,1,0,1,0
21667120,10.0,9.0,10.0,7.0,88.0,0,40.76494605289381,8.0,-73.98844472485169,1.0,3,6,5.0,2,190,4.5,10.0,1,0,0,0,1,1,0,0
6739030,9.0,9.0,9.0,9.0,88.0,0,40.733606511998474,9.0,-74.04318822597298,1.0,2,4,9.0,1,499,4.5,9.0,1,0,0,0,1,1,0,0
22076961,10.0,10.0,9.0,10.0,94.0,0,40.79010239299323,9.0,-73.950528694043,1.0,3,5,10.0,2,123,4.5,9.0,1,0,0,0,1,1,0,0
21030895,10.0,10.0,10.0,10.0,95.0,0,40.72170786049082,10.0,-74.0427876981335,1.0,2,4,16.0,1,39,5.0,10.0,1,0,0,0,1,1,0,0
4174115,10.0,9.0,9.0,9.0,93.0,0,40.72440423898315,10.0,-73.99762623423501,1.0,2,6,3.0,2,500,4.5,9.0,1,0,0,0,1,1,0,0
21370929,8.0,9.0,8.0,9.0,83.0,0,40.76202077098085,9.0,-73.9966443389917,1.0,3,6,6.0,2,273,4.0,8.0,1,0,0,0,1,1,0,0
3061995,10.0,10.0,10.0,10.0,97.0,1,40.74901631397637,9.0,-73.94066222401335,1.0,1,2,75.0,1,70,5.0,10.0,0,0,1,0,1,0,1,0
399946,10.0,10.0,9.0,10.0,98.0,1,40.721225547451226,10.0,-73.98995630479921,1.0,1,1,52.0,1,90,5.0,9.0,1,0,0,0,1,0,1,0
16381008,10.0,10.0,10.0,10.0,98.0,0,40.79582654733023,9.0,-73.93595191155087,1.0,2,4,55.0,1,70,5.0,10.0,1,0,0,0,1,1,0,0
21966880,10.0,10.0,10.0,10.0,100.0,0,40.73490393953964,10.0,-74.00617960692006,1.0,2,4,4.0,1,190,5.0,10.0,1,0,0,0,1,1,0,0
2461673,9.0,10.0,9.0,9.0,89.0,0,40.754937527547696,9.0,-73.93497971041349,1.0,3,4,186.0,1,50,4.5,9.0,1,0,0,0,1,0,1,0
17187785,10.0,10.0,9.0,10.0,95.0,0,40.72537112359432,10.0,-73.9787807498384,1.0,1,2,69.0,1,67,5.0,9.0,0,0,1,0,1,0,1,0
22068742,10.0,10.0,10.0,10.0,98.0,0,40.750443719858225,10.0,-74.02746917065917,1.0,1,2,13.0,1,48,5.0,10.0,0,0,1,0,1,0,1,0
19951242,9.0,10.0,10.0,9.0,100.0,0,40.719103521709606,10.0,-73.96170288102131,3.0,2,4,3.0,2,230,5.0,10.0,1,0,0,0,1,1,0,0
5204019,8.0,9.0,9.0,9.0,82.0,0,40.75975417434909,10.0,-73.97120819957408,1.0,3,6,96.0,2,300,4.0,9.0,1,0,0,0,1,1,0,0
5806416,10.0,9.0,10.0,9.0,93.0,0,40.72101870606151,10.0,-73.99468898403649,1.0,2,4,89.0,1,170,4.5,10.0,1,0,0,0,1,1,0,0
5285358,10.0,10.0,9.0,10.0,98.0,1,40.79791246736964,10.0,-73.96285322564597,1.0,1,2,67.0,1,112,5.0,9.0,1,0,0,0,1,0,1,0
9408123,10.0,10.0,10.0,10.0,93.0,0,40.719144294017404,10.0,-73.95709310978232,2.0,1,3,13.0,1,260,4.5,10.0,1,0,0,0,1,1,0,0
262583,9.0,10.0,9.0,10.0,89.0,0,40.73311737631079,10.0,-74.00419595248447,1.0,2,4,116.0,2,225,4.5,9.0,1,0,0,0,1,1,0,0
21997819,9.0,10.0,9.0,10.0,91.0,0,40.8084612558821,9.0,-73.94950733342709,1.0,1,1,7.0,1,35,4.5,9.0,0,0,1,0,1,0,1,0
20903314,10.0,10.0,9.0,10.0,99.0,1,40.75957295141914,10.0,-73.99338833425101,1.0,1,3,20.0,0,99,5.0,9.0,1,0,0,1,0,1,0,0
269053,9.0,10.0,10.0,9.0,96.0,0,40.751189223539136,10.0,-73.99117820860846,1.0,1,3,88.0,1,149,5.0,10.0,1,0,0,0,1,1,0,0
16514819,10.0,10.0,10.0,10.0,95.0,0,40.706877117939975,10.0,-73.91944149575113,1.0,1,2,4.0,1,35,5.0,10.0,0,0,1,0,1,0,1,0
20212039,7.0,8.0,8.0,8.0,77.0,0,40.761036004590544,10.0,-73.99032536009109,2.0,5,0,14.0,4,475,4.0,8.0,1,0,0,0,1,1,0,0
8222742,10.0,10.0,10.0,10.0,96.0,0,40.72853233451775,10.0,-73.99914451509271,1.0,1,2,83.0,1,170,5.0,10.0,1,0,0,0,1,1,0,0
5050664,10.0,10.0,10.0,10.0,95.0,1,40.71847702103583,9.0,-73.99549370154485,1.0,1,2,85.0,1,80,5.0,10.0,1,0,0,0,1,0,1,0
21580831,8.0,10.0,9.0,10.0,92.0,0,40.76340043264021,10.0,-73.98630966894702,1.0,1,2,6.0,1,109,4.5,9.0,1,0,0,0,1,1,0,0
21593621,10.0,10.0,10.0,10.0,95.0,1,40.79302994224038,9.0,-73.94474413441647,1.0,2,4,31.0,1,49,5.0,10.0,0,0,1,0,1,0,1,0
12566413,10.0,9.0,10.0,10.0,100.0,0,40.714431270858114,10.0,-73.96290242248513,2.0,2,4,6.0,2,325,5.0,10.0,1,0,0,0,1,1,0,0
9301351,9.0,10.0,10.0,10.0,92.0,0,40.76809227798662,9.0,-74.03469241957605,1.0,4,0,24.0,4,350,4.5,10.0,1,0,0,0,1,1,0,0
12074553,9.0,9.0,9.0,10.0,90.0,0,40.719224619797714,9.0,-74.04516142763721,1.0,1,2,23.0,1,10,4.5,9.0,1,0,0,0,1,0,1,0
8411164,9.0,9.0,8.0,9.0,83.0,0,40.760409301528824,9.0,-73.994962440582,1.0,1,2,7.0,1,450,4.0,8.0,1,0,0,0,1,1,0,0
15228692,10.0,10.0,10.0,10.0,98.0,1,40.736651003274055,10.0,-73.99779444953317,1.0,1,2,70.0,1,99,5.0,10.0,1,0,0,0,1,0,1,0
12604187,10.0,10.0,10.0,10.0,97.0,0,40.75368599952243,10.0,-73.96631589764247,1.0,2,2,45.0,1,202,5.0,10.0,1,0,0,0,1,1,0,0
3284230,9.0,9.0,9.0,9.0,89.0,0,40.784619322740724,10.0,-73.957070988815,2.0,2,4,26.0,2,420,4.5,9.0,1,0,0,0,1,1,0,0
275443,10.0,10.0,9.0,10.0,95.0,0,40.7633430834756,10.0,-73.98650877612114,1.0,1,3,4.0,1,269,5.0,9.0,1,0,0,0,1,1,0,0
3731534,10.0,10.0,9.0,9.0,97.0,0,40.739445916714466,10.0,-73.98954628691128,1.0,1,2,8.0,0,360,5.0,9.0,1,0,0,1,0,1,0,0
21305248,10.0,10.0,10.0,10.0,98.0,1,40.76196649794867,10.0,-73.98960763091051,1.0,3,4,17.0,1,128,5.0,10.0,1,0,0,0,1,1,0,0
14335190,10.0,10.0,10.0,10.0,94.0,0,40.7654015604957,10.0,-73.98681874594205,1.0,1,2,10.0,0,156,4.5,10.0,1,0,0,1,0,1,0,0
6993958,9.0,9.0,9.0,9.0,87.0,0,40.70603431368754,9.0,-73.92934937731154,2.0,2,3,90.0,1,38,4.5,9.0,1,0,0,0,1,0,1,0
20729112,10.0,10.0,10.0,10.0,100.0,1,40.72351763858981,10.0,-74.03688371549009,2.0,2,6,8.0,2,249,5.0,10.0,1,0,0,0,1,1,0,0
18233413,10.0,10.0,10.0,10.0,99.0,1,40.72671714569313,10.0,-74.03335094250414,1.0,3,5,52.0,1,30,5.0,10.0,1,0,0,0,1,1,0,0
17329090,10.0,9.0,8.0,9.0,95.0,0,40.73022707341494,10.0,-74.00293576101777,1.0,3,4,4.0,1,250,5.0,8.0,1,0,0,0,1,1,0,0
17697164,10.0,10.0,10.0,10.0,100.0,0,40.748167458328716,10.0,-73.9821094697017,1.0,3,6,5.0,2,325,5.0,10.0,1,0,0,0,1,1,0,0
9479616,10.0,10.0,9.0,10.0,91.0,1,40.71149939197245,9.0,-73.94358325322219,1.0,1,2,72.0,1,38,4.5,9.0,0,1,0,0,1,0,1,0
20571481,9.0,10.0,9.0,9.0,91.0,0,40.775792582842534,9.0,-74.0314201155579,1.0,2,3,18.0,0,45,4.5,9.0,1,0,0,1,0,1,0,0
16939403,9.0,9.0,9.0,9.0,85.0,0,40.74122361381392,9.0,-73.97958094645084,1.0,2,4,40.0,1,190,4.5,9.0,1,0,0,0,1,1,0,0
837282,10.0,10.0,10.0,10.0,100.0,0,40.71968536819348,10.0,-74.00876167018491,1.0,2,4,5.0,0,235,5.0,10.0,1,0,0,1,0,1,0,0
70609,9.0,10.0,9.0,10.0,94.0,0,40.725415978896756,9.0,-73.97986239442227,2.0,6,8,33.0,3,500,4.5,9.0,1,0,0,0,1,1,0,0
17829762,10.0,10.0,10.0,10.0,99.0,0,40.76041418180922,10.0,-73.98992879992461,1.0,1,2,20.0,1,180,5.0,10.0,1,0,0,0,1,1,0,0
13689670,9.0,9.0,7.0,9.0,83.0,0,40.765463188284976,10.0,-73.9865758050708,1.0,3,5,90.0,2,168,4.0,7.0,1,0,0,0,1,1,0,0
251262,10.0,10.0,10.0,10.0,97.0,1,40.71628373580696,10.0,-73.95737013512662,1.0,1,2,170.0,1,70,5.0,10.0,0,0,1,0,1,0,1,0
2583811,9.0,10.0,9.0,9.0,91.0,0,40.720562763577256,10.0,-73.99379829403759,1.0,2,4,31.0,1,302,4.5,9.0,1,0,0,0,1,1,0,0
19070513,10.0,10.0,10.0,10.0,96.0,1,40.7735220287164,10.0,-73.95811023595209,1.0,2,3,21.0,0,150,5.0,10.0,1,0,0,1,0,1,0,0
9392466,10.0,10.0,10.0,10.0,96.0,1,40.758707944399866,10.0,-73.93028521233606,1.0,4,6,77.0,3,115,5.0,10.0,1,0,0,0,1,1,0,0
22611934,10.0,10.0,10.0,10.0,100.0,0,40.8130860932116,9.0,-73.95336435104372,1.0,1,2,3.0,1,37,5.0,10.0,0,0,1,0,1,0,1,0
7225366,10.0,10.0,10.0,10.0,93.0,0,40.749234875828186,10.0,-73.99375555386334,1.5,4,8,130.0,3,199,4.5,10.0,1,0,0,0,1,1,0,0
3667915,9.0,10.0,10.0,9.0,92.0,0,40.71254723073326,9.0,-73.99528657593109,2.0,1,2,27.0,1,77,4.5,10.0,0,1,0,0,1,0,1,0
4438029,9.0,9.0,8.0,9.0,90.0,0,40.746345837319716,10.0,-73.99603534534843,1.0,2,4,23.0,1,360,4.5,8.0,1,0,0,0,1,1,0,0
11881882,10.0,10.0,9.0,10.0,93.0,0,40.730040215466296,10.0,-73.98531580025728,2.0,3,6,40.0,2,345,4.5,9.0,1,0,0,0,1,1,0,0
16393395,9.0,10.0,9.0,10.0,91.0,0,40.74928587906605,10.0,-73.99544556859101,1.0,1,1,68.0,0,50,4.5,9.0,1,0,0,1,0,0,1,0
999248,10.0,10.0,10.0,10.0,98.0,1,40.71927427232729,10.0,-74.00453488686743,2.0,3,0,325.0,3,399,5.0,10.0,1,0,0,0,1,1,0,0
7457099,10.0,10.0,10.0,10.0,96.0,1,40.762051319259946,9.0,-73.96381640193697,1.0,1,4,87.0,1,170,5.0,10.0,1,0,0,0,1,1,0,0
16005942,10.0,10.0,10.0,10.0,95.0,0,40.769905884415905,9.0,-74.02458020725302,1.0,1,2,21.0,1,90,5.0,10.0,1,0,0,0,1,1,0,0
20941086,9.0,10.0,9.0,9.0,96.0,0,40.745782415505964,10.0,-73.97594538219684,1.0,1,4,5.0,1,450,5.0,9.0,1,0,0,0,1,1,0,0
13730284,10.0,10.0,10.0,10.0,98.0,1,40.72453546535126,9.0,-73.97931013348024,2.0,3,6,29.0,2,203,5.0,10.0,1,0,0,0,1,1,0,0
2342930,9.0,9.0,10.0,10.0,95.0,0,40.747701978978206,9.0,-73.99240016271659,1.0,2,6,5.0,1,625,5.0,10.0,1,0,0,0,1,1,0,0
8268849,10.0,10.0,9.0,10.0,94.0,0,40.72409224603992,10.0,-74.0024061403938,1.0,1,2,73.0,1,159,4.5,9.0,1,0,0,0,1,0,1,0
22122209,10.0,10.0,10.0,10.0,100.0,0,40.71801610065452,10.0,-73.94006515012944,1.0,1,2,8.0,1,60,5.0,10.0,0,1,0,0,1,0,1,0
11908129,10.0,10.0,9.0,10.0,94.0,1,40.730608459966156,10.0,-73.99892092058579,1.0,3,6,44.0,3,150,4.5,9.0,1,0,0,0,1,1,0,0
12812577,10.0,10.0,10.0,10.0,94.0,1,40.76299999221996,10.0,-73.98642090419227,2.0,4,0,10.0,4,500,4.5,10.0,1,0,0,0,1,1,0,0
19546475,10.0,10.0,10.0,10.0,99.0,0,40.774861265321654,10.0,-73.95583438103186,1.0,1,1,14.0,1,29,5.0,10.0,1,0,0,0,1,0,0,1
16123657,10.0,10.0,10.0,10.0,100.0,0,40.755743423280414,10.0,-73.97049928831923,1.0,2,4,3.0,1,269,5.0,10.0,1,0,0,0,1,1,0,0
14299104,10.0,10.0,10.0,10.0,96.0,1,40.722342573530405,10.0,-73.99589397458541,1.0,2,4,95.0,2,85,5.0,10.0,1,0,0,0,1,1,0,0
17621096,10.0,10.0,10.0,10.0,97.0,1,40.76842239601747,10.0,-74.02488463835265,1.0,2,5,18.0,1,84,5.0,10.0,1,0,0,0,1,1,0,0
4137979,10.0,10.0,10.0,10.0,98.0,1,40.721256134954565,10.0,-73.94327647373336,1.0,1,2,128.0,0,64,5.0,10.0,1,0,0,1,0,1,0,0
19764276,10.0,10.0,9.0,10.0,96.0,0,40.71747679888743,10.0,-73.99831642126246,2.0,1,1,14.0,1,55,5.0,9.0,0,0,1,0,1,0,1,0
11221712,9.0,9.0,8.0,9.0,93.0,0,40.722324591273726,10.0,-73.99543900713057,1.0,2,4,15.0,1,239,4.5,8.0,1,0,0,0,1,1,0,0
20607108,9.0,9.0,10.0,10.0,98.0,0,40.7730880610737,10.0,-73.95670290782586,1.5,1,2,23.0,1,67,5.0,10.0,1,0,0,0,1,0,0,1
12131147,9.0,10.0,10.0,10.0,100.0,0,40.735521201573945,9.0,-74.00614923414528,1.0,1,2,3.0,1,268,5.0,10.0,1,0,0,0,1,1,0,0
14524079,10.0,10.0,10.0,9.0,94.0,1,40.75316063688478,10.0,-73.98510141221688,1.0,1,2,81.0,0,139,4.5,10.0,1,0,0,1,0,1,0,0
21901408,10.0,10.0,10.0,10.0,100.0,1,40.77702751910429,10.0,-74.0185647104724,3.5,7,8,4.0,3,100,5.0,10.0,1,0,0,0,1,1,0,0
1633420,9.0,10.0,9.0,10.0,95.0,1,40.813074382445286,9.0,-73.93853709253338,1.0,2,4,54.0,1,80,5.0,9.0,1,0,0,0,1,0,1,0
8842889,10.0,10.0,10.0,10.0,98.0,0,40.72555214288171,10.0,-74.00384128267001,1.0,1,4,21.0,1,120,5.0,10.0,1,0,0,0,1,1,0,0
3090474,9.0,9.0,10.0,9.0,91.0,0,40.75770504336804,9.0,-73.99407287276394,1.0,1,2,178.0,0,70,4.5,10.0,1,0,0,1,0,1,0,0
21322273,9.0,9.0,9.0,9.0,90.0,0,40.75855052128365,9.0,-73.98694924870374,1.0,2,6,10.0,1,55,4.5,9.0,0,0,1,0,1,0,1,0
3534404,10.0,10.0,10.0,10.0,100.0,0,40.77616782733556,10.0,-73.98823469583408,1.0,1,2,3.0,1,250,5.0,10.0,1,0,0,0,1,1,0,0
7067406,10.0,10.0,10.0,10.0,99.0,0,40.730551339810376,10.0,-74.00434899879225,1.0,2,3,44.0,2,220,5.0,10.0,1,0,0,0,1,1,0,0
2188310,10.0,10.0,10.0,10.0,100.0,0,40.72598604943985,10.0,-73.97871926044567,1.0,1,2,7.0,1,120,5.0,10.0,1,0,0,0,1,1,0,0
