accuracy,bathType,bedType,bedroomType,checkin,cleanliness,communication,guestSatisfaction,isSuperhost,latitude,location,longitude,numBaths,numBeds,numGuests,numHostReviews,numReviews,numRooms,price,rating,responseTimeShown,roomID,roomType,shortDesc,value
,baths,beds,bedrooms,,,,,false,40.794864773284836,,-73.97205659353345,2.5,6,7,2,,4,600,,,6767661,,Entire home/apt,
9,bath,bed,bedroom,10,9,10,93,false,40.78170976064776,9,-73.95028836943698,1,1,4,,11,1,600,4.5,,692424,,Entire home/apt,9
,baths,beds,bedrooms,,,,,false,40.72536326985211,,-73.99768092394274,2,2,4,,,2,600,,,19550791,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.744945922339156,,-73.99620207291426,2,5,4,3,,2,600,,,13281692,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.76388459725112,,-73.98790346596775,1.5,5,8,1,,3,598,,,20642333,,Entire home/apt,
10,bath,bed,Studio,10,10,10,100,false,40.71594692976068,10,-73.96108092040382,1,1,6,6,4,0,600,5,,13037028,,Entire home/apt,10
,bath,bed,bedroom,,,,,false,40.76079255468813,,-73.97527783926238,1,1,2,,,1,600,,,14471418,,Entire home/apt,
,baths,bed,bedrooms,,,,,false,40.72222610415393,,-74.00486682768108,2,1,4,,,2,595,,,19084286,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.73001299437044,,-73.97579375118428,1,1,1,2,,1,600,,,4854552,,Private room,
,baths,beds,bedrooms,,,,,false,40.7224485173584,,-73.98335506642701,2,4,8,,,2,599,,,16237780,,Entire home/apt,
,baths,bed,bedroom,,,,,false,40.73259149211578,,-73.98680674431256,1.5,1,4,,,1,350,,,2309559,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.734471527771824,,-74.0026587745247,2,2,4,,,2,350,,,19943440,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.71331857936082,,-74.00642771405818,1,1,4,15,,1,350,,,20257297,,Entire home/apt,
10,baths,bed,bedroom,10,10,10,100,false,40.71621655030921,10,-73.94461529442106,1.5,1,2,49,5,1,347,5,,21976874,,Entire home/apt,10
10,baths,beds,bedrooms,10,10,10,100,false,40.717420321230136,10,-73.95777178012106,2.5,2,4,7,4,2,300,5,,12381336,,Entire home/apt,10
,bath,beds,bedrooms,,,,,false,40.732225155484706,,-73.95785679195163,1,2,5,,,2,290,,,17900243,,Entire home/apt,
10,baths,beds,bedrooms,10,9,10,100,false,40.716356984632235,10,-73.98785039473522,2,2,4,,25,2,293,5,,3225440,,Entire home/apt,9
,baths,beds,bedrooms,,,,,false,40.71566849529352,,-74.03525640797709,2,2,4,2,,2,279,,,20919263,,Entire home/apt,
10,bath,beds,bedrooms,10,9,10,98,false,40.70173639830329,9,-73.92662229502913,1,2,6,51,41,2,275,5,,7325230,,Entire home/apt,9
,bath,beds,bedroom,,,,,true,40.723257334692505,,-74.03736308123223,1,2,4,427,,1,250,,,18994876,,Entire home/apt,
10,bath,beds,bedrooms,10,10,10,95,false,40.788872054006816,9,-74.00341837274831,1,3,0,,78,3,249,5,,1768083,,Entire home/apt,10
10,bath,beds,Studio,10,10,10,96,false,40.76704117678599,10,-73.98663952950305,1,2,3,,28,0,250,5,,2932141,,Entire home/apt,10
,bath,bed,bedroom,,,,,false,40.731756634866095,,-74.00347341935826,1,1,2,1,,1,230,,,21847629,,Entire home/apt,
9,bath,beds,bedroom,10,9,10,87,true,40.71844001328595,9,-74.04243180522379,1,2,3,,3,1,219,4.5,,15466771,,Entire home/apt,9
8,bath,beds,bedrooms,8,7,8,77,false,40.76808397610947,9,-73.98744513730915,1,3,4,29,6,2,200,4,,17073887,,Entire home/apt,7
10,bath,beds,bedroom,9,9,9,89,false,40.72819685692461,10,-73.98893347360104,1,2,4,68,32,1,195,4.5,,976242,,Entire home/apt,9
10,bath,bed,bedroom,10,10,10,98,true,40.71097479133367,10,-74.0139695273875,1,1,3,,36,1,180,5,,14417576,,Entire home/apt,10
,bath,bed,bedroom,,,,,false,40.775937752806826,,-73.9844877256342,1,1,2,,,1,188,,,9760401,,Entire home/apt,
10,bath,bed,Studio,10,9,10,94,false,40.71793385789212,10,-73.99145371875922,1,1,2,25,18,0,190,4.5,,18194759,,Entire home/apt,9
8,bath,beds,bedrooms,10,9,9,80,false,40.72313832625562,9,-74.00428530222577,1,2,4,8,8,2,180,4,,20927215,,Entire home/apt,9
9,bath,bed,bedroom,10,9,10,96,false,40.73009226358003,10,-73.98891025444736,1,1,2,21,9,1,180,5,,14052921,,Entire home/apt,9
10,baths,beds,bedrooms,10,9,10,91,false,40.748377237160625,10,-73.975441252122,2,2,4,,7,2,186,4.5,,20607037,,Entire home/apt,9
,bath,bed,bedroom,,,,,false,40.71631175880168,,-73.95204734922406,1,1,2,,,1,185,,,22997390,,Entire home/apt,
10,bath,bed,bedroom,10,9,10,97,true,40.73321322998492,10,-74.00242068208148,1,1,3,22,13,1,187,5,,18837416,,Entire home/apt,9
10,baths,bed,bedroom,10,10,10,94,false,40.71371824372469,10,-73.96326031761792,2,1,2,43,18,1,190,4.5,,17331192,,Entire home/apt,10
,shared bath,beds,bedroom,,,,,false,40.70663852112785,,-74.01839545683201,1,2,2,20,,1,190,,,22737164,,Private room,
,bath,bed,bedroom,,,,,false,40.73155020336231,,-73.99015843497028,1,1,2,,,1,188,,,512162,,Entire home/apt,
10,bath,beds,bedrooms,10,10,10,98,false,40.77329432379386,10,-74.01772297768191,1,2,5,,87,2,187,5,,225724,,Entire home/apt,10
,private bath,bed,bedroom,,,,,false,40.766233708821886,,-73.99108696509289,1,1,1,,,1,180,,,21401518,,Private room,
9,bath,bed,bedroom,9,9,10,100,false,40.73933707206995,10,-73.98076789365962,1,1,2,,3,1,190,5,,21795920,,Entire home/apt,9
9,bath,beds,bedrooms,9,8,9,87,false,40.72842191096205,9,-73.98181349817916,1,3,6,380,19,3,180,4.5,,15635467,,Entire home/apt,8
10,bath,beds,bedrooms,10,10,10,99,true,40.70679365960568,10,-73.92294546600378,1,3,5,47,20,3,185,5,,18432894,,Entire home/apt,10
8,bath,bed,bedroom,9,8,10,85,false,40.72324994763812,9,-73.99201525784072,1,1,2,,30,1,180,4.5,,1737891,,Entire home/apt,8
10,private bath,bed,bedroom,10,10,10,99,true,40.77155977508215,10,-73.98283784668135,1,1,2,,46,1,180,5,,11493255,,Private room,10
10,bath,bed,Studio,10,10,10,98,true,40.756242158669075,10,-73.96416829412811,1,1,2,46,45,0,200,5,,5343821,,Entire home/apt,10
,baths,beds,bedrooms,,,,,true,40.75606852002919,,-73.98593351366702,2,4,6,,,2,199,,,4471513,,Entire home/apt,
10,bath,bed,bedroom,10,10,10,98,true,40.71212720058403,10,-73.96421116388287,1,1,2,70,25,1,195,5,,15311930,,Entire home/apt,10
10,bath,bed,bedroom,10,10,10,97,false,40.73241793878457,10,-73.95850149308833,1,1,3,,14,1,200,5,,16238569,,Entire home/apt,10
10,bath,beds,bedrooms,9,10,10,99,false,40.72091930811925,10,-73.94280569573834,1,3,6,,16,2,200,5,,19246114,,Entire home/apt,10
10,bath,beds,bedroom,10,10,10,99,true,40.719827819432325,10,-73.95675470526119,1,2,4,135,84,1,195,5,,13478244,,Entire home/apt,10
10,bath,beds,bedroom,10,10,10,97,true,40.71377430781299,9,-73.99311136532998,1,2,4,59,59,1,190,5,,9325979,,Entire home/apt,10
,bath,bed,bedroom,,,,,false,40.69798380920674,,-73.9934366525023,1,1,2,,,1,200,,,15955297,,Entire home/apt,
9,bath,beds,Studio,9,8,10,92,false,40.762742999817355,10,-73.96023851257726,1,3,4,,23,0,199,4.5,,13234352,,Entire home/apt,8
9,bath,beds,bedrooms,9,8,9,86,false,40.80173161742154,9,-73.96174817218149,1,2,6,,14,2,200,4.5,,15436871,,Entire home/apt,8
9,bath,bed,bedroom,9,8,9,85,false,40.76266773771946,10,-73.98217612064268,1,1,2,77,17,1,199,4.5,,12305876,,Private room,8
,baths,beds,bedrooms,,,,,false,40.802098376659735,,-73.96280123215647,2,5,9,,,4,199,,,22928982,,Entire home/apt,
10,bath,beds,bedroom,10,10,10,96,false,40.77609851867469,10,-73.95264994843421,1,2,2,215,81,1,199,5,,325429,,Entire home/apt,10
,bath,bed,Studio,,,,,false,40.72768681774509,,-73.99570401673151,1,1,2,3,,0,200,,,22746251,,Entire home/apt,
10,bath,beds,bedrooms,10,10,10,98,false,40.755063584483175,10,-73.99709336530933,1,2,4,,17,2,200,5,,20714171,,Entire home/apt,10
,shared bath,bed,bedroom,,,,,false,40.78627973319059,,-73.97481692536688,1,1,2,,,1,200,,,21026558,,Private room,
,bath,bed,bedroom,,,,,false,40.71440505717541,,-73.94526552642608,1,1,2,4,,1,200,,,19766555,,Entire home/apt,
,bath,beds,Studio,,,,,false,40.751282129198685,,-73.96803833641285,1,2,4,56,,0,200,,,22130056,,Entire home/apt,
9,bath,beds,bedrooms,9,9,8,85,false,40.729951523551335,9,-73.981345913814,1,2,4,65,63,2,200,4.5,,8152675,,Entire home/apt,9
10,bath,bed,bedroom,10,8,10,88,false,40.73172511804737,10,-73.99000374937359,1,1,2,,5,1,200,4.5,,21136970,,Entire home/apt,8
,bath,beds,bedroom,,,,,false,40.7638483109769,,-73.9839439563543,1,2,2,,,1,200,,,22293976,,Entire home/apt,
10,bath,bed,bedroom,10,9,10,97,true,40.720907124123194,10,-73.98474589567267,1,1,5,50,40,1,200,5,,4961949,,Entire home/apt,9
,bath,bed,bedroom,,,,,false,40.75956348594194,,-73.99710960002432,1,1,2,2,,1,200,,,21863578,,Entire home/apt,
9,baths,beds,bedrooms,9,9,8,84,false,40.73994071517196,10,-73.99004566459944,2,5,8,18,17,3,200,4,,11478813,,Entire home/apt,9
,bath,bed,bedroom,,,,,false,40.73508705893356,,-74.00212468136154,1,1,4,,,1,200,,,23059158,,Entire home/apt,
,bath,beds,bedrooms,,,,,false,40.74277429050141,,-73.9933346922368,1,4,7,,,3,200,,,13697377,,Entire home/apt,
10,bath,beds,Studio,10,10,10,99,false,40.73120788524159,10,-73.9869276668968,1,2,3,18,17,0,200,5,,16148973,,Entire home/apt,10
,baths,bed,bedroom,,,,,false,40.7051404382749,,-74.00675328158529,2,1,3,,,1,200,,,16314681,,Entire home/apt,
9,bath,bed,Studio,9,8,9,87,false,40.705511487600184,10,-74.00681302287957,1,1,1,29,20,0,200,4.5,,14502487,,Entire home/apt,8
,baths,beds,bedrooms,,,,,false,40.75331133026966,,-73.9991221962142,3,2,4,2,,2,200,,,22625111,,Entire home/apt,
10,bath,bed,Studio,10,10,10,95,false,40.74036215984447,10,-73.98476643229293,1,1,3,,36,0,200,5,,18076117,,Entire home/apt,10
,baths,beds,bedrooms,,,,,true,40.77835582748295,,-74.02444474392856,1.5,4,7,,,3,200,,,10548368,,Entire home/apt,
10,bath,bed,bedroom,9,10,9,97,false,40.73780742205648,10,-74.00645441317509,1,1,2,39,7,1,220,5,,18196304,,Entire home/apt,10
,bath,beds,bedrooms,,,,,false,40.73813081527905,,-73.9956854407889,1,5,9,,,4,219,,,22229052,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.73171944529714,,-73.98874140638813,1,1,2,9,,1,220,,,5881858,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.731926937280186,,-73.99930527320296,1,1,4,,,1,220,,,18793633,,Entire home/apt,
10,baths,beds,bedrooms,10,10,10,96,false,40.7245271728251,10,-74.03608298222848,2,2,5,,5,2,215,5,,10384471,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.72286238893732,,-74.0373015881352,2,2,5,1087,,2,215,,,10385819,,Entire home/apt,
10,bath,bed,Studio,10,10,10,98,true,40.70665991026138,10,-73.96525536724428,1,1,2,30,24,0,210,5,,4906961,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.725214336925774,,-74.03813627006514,2,2,5,1087,,2,215,,,10384889,,Entire home/apt,
10,bath,beds,bedrooms,10,9,10,98,false,40.739268696956046,10,-73.99833240681193,1,2,4,,8,2,220,5,,9997449,,Entire home/apt,9
10,bath,beds,bedrooms,10,10,9,100,false,40.76644453489581,10,-74.03490749177817,1,4,6,,12,2,218,5,,12897525,,Entire home/apt,10
10,bath,beds,bedrooms,10,10,10,97,false,40.729848110362376,10,-74.00142651227252,1,2,2,22,22,2,216,5,,2021284,,Entire home/apt,10
9,bath,bed,bedroom,10,9,10,95,true,40.772181263184365,10,-73.9816507201204,1,1,2,,130,1,220,5,,489962,,Entire home/apt,9
,bath,bed,Studio,,,,,false,40.760675025678395,,-73.99892096895998,1,1,2,,,0,215,,,13044495,,Entire home/apt,
8,baths,beds,bedrooms,10,9,10,88,false,40.72370081352366,9,-74.03721426776136,2,2,5,1087,5,2,215,4.5,,11887763,,Entire home/apt,9
10,bath,beds,bedroom,10,10,10,98,false,40.72161014405265,9,-73.98012717134704,1,2,4,,33,1,220,5,,9393127,,Entire home/apt,10
10,bath,beds,bedroom,10,10,10,100,false,40.72488819461622,10,-73.98956457349135,1,2,2,,3,1,215,5,,19380186,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.696163437008046,,-73.93078052614123,2,3,2,,,3,220,,,5010092,,Entire home/apt,
10,bath,beds,bedroom,10,9,10,93,false,40.71735510469325,10,-73.95076233818193,1,3,4,11,9,1,225,4.5,,12323062,,Entire home/apt,9
,bath,beds,bedrooms,,,,,false,40.75583104900186,,-73.9927877383515,1,2,4,,,2,225,,,23202228,,Entire home/apt,
10,bath,bed,bedroom,10,8,10,100,false,40.73809548602474,10,-73.9975968507234,1,1,4,,3,1,225,5,,18579416,,Entire home/apt,8
,bath,beds,bedroom,,,,,false,40.70770999184182,,-74.00617183109998,1,2,5,,,1,225,,,19785854,,Entire home/apt,
,bath,beds,bedroom,,,,,false,40.7583324471102,,-73.99018581219643,1,2,3,88,,1,229,,,13431552,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.729976948817296,,-73.98452261159393,1,1,3,,,1,225,,,3961155,,Entire home/apt,
,bath,beds,bedroom,,,,,true,40.752917338494534,,-73.97327163168708,1,2,4,254,,1,225,,,11206330,,Entire home/apt,
9,bath,beds,bedrooms,9,9,9,80,false,40.73455681579071,10,-74.00135424710095,1,2,4,,7,2,230,4,,15710104,,Entire home/apt,9
9,baths,beds,bedrooms,10,10,9,100,false,40.71910352170961,10,-73.96170288102131,3,2,4,,3,2,230,5,,19951242,,Entire home/apt,10
,shared baths,bed,bedroom,,,,,false,40.730946091391246,,-73.99412533032189,1.5,1,2,,,1,220,,,19094558,,Private room,
10,bath,bed,bedroom,10,10,10,100,false,40.72271140757347,10,-73.99517695230718,1,1,2,,10,1,230,5,,13309409,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.726571768891816,,-74.04747633970841,1.5,3,4,,,3,220,,,22143702,,Entire home/apt,
10,baths,beds,bedrooms,10,9,9,94,false,40.78586739584127,9,-73.94763737232486,2,5,8,82,34,3,221,4.5,,2856770,,Entire home/apt,9
,shared baths,beds,bedrooms,,,,,false,40.71815619243785,,-73.99538057740432,1.5,2,4,,,2,229,,,17893008,,Private room,
9,bath,beds,bedrooms,10,9,10,90,false,40.71492935120457,9,-73.99033830448207,1,4,6,,162,2,225,4.5,,1183620,,Entire home/apt,9
10,bath,beds,bedroom,10,10,10,100,false,40.74304979579479,10,-73.99169457821142,1,3,4,48,15,1,225,5,,19211630,,Entire home/apt,10
,bath,beds,bedrooms,,,,,false,40.7491947698289,,-74.02926674025923,1,3,4,,,2,225,,,12167711,,Entire home/apt,
10,bath,beds,bedroom,10,10,10,100,true,40.708169194642004,10,-73.94997823859255,1,3,4,45,6,1,250,5,,19679564,,Entire home/apt,10
,bath,bed,bedroom,,,,,false,40.745599368819825,,-73.99770571925262,1,1,2,,,1,250,,,21227009,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.71750755521567,,-73.96257224000065,1,1,2,,,1,242,,,15141685,,Private room,
10,bath,beds,bedroom,10,10,10,100,false,40.72951827564453,10,-73.99101956117254,1,2,4,5,5,1,250,5,,21037691,,Entire home/apt,10
10,bath,beds,bedrooms,10,10,10,100,false,40.710783443549836,10,-73.94642788320031,1,2,4,18,7,2,249,5,,6199255,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.804862112298764,,-73.94889040635807,3,3,4,1,,3,250,,,21766776,,Entire home/apt,
10,bath,beds,bedrooms,10,10,10,98,true,40.71558124104625,9,-73.93576511316108,1,3,5,,12,2,249,5,,13881622,,Entire home/apt,10
10,bath,beds,bedroom,10,9,10,95,true,40.72727314328354,10,-73.98511694089738,1,3,4,,48,1,250,5,,16466322,,Entire home/apt,9
9,bath,beds,bedrooms,10,8,10,89,false,40.8104147538963,9,-73.94449809944874,1,5,8,53,53,2,249,4.5,,9485606,,Entire home/apt,8
,bath,beds,bedrooms,,,,,false,40.706824623086405,,-73.94616657249898,1,4,6,,,2,240,,,9478446,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.72336424399618,,-73.98530047216309,2,3,4,34,,2,250,,,20032519,,Entire home/apt,
,bath,beds,bedrooms,,,,,false,40.75925111760047,,-73.97131850391982,1,4,8,71,,3,250,,,22204381,,Entire home/apt,
10,private baths,bed,bedroom,10,10,10,97,true,40.80689785820597,9,-73.95037589787704,1.5,1,2,,6,1,250,5,,16812429,,Private room,10
9,bath,beds,bedroom,9,8,10,92,false,40.76646119575225,10,-73.98132358920596,1,4,5,,10,1,249,4.5,,10609274,,Entire home/apt,8
9,bath,bed,bedroom,6,10,7,70,false,40.76092762050553,10,-73.99811178635153,1,1,2,11,3,1,250,3.5,,21642621,,Entire home/apt,10
,bath,bed,bedroom,,,,,false,40.74395734320293,,-73.97662904878005,1,1,2,5,,1,250,,,22322540,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.771960476811905,,-73.9545361680335,1,1,3,6,,1,250,,,21481778,,Entire home/apt,
9,bath,beds,bedrooms,10,9,9,90,false,40.75970027340375,10,-73.99017795633496,1,3,8,,146,3,250,4.5,,790679,,Entire home/apt,9
7,bath,bed,Studio,7,7,7,68,false,40.76095850956615,7,-73.95963976820053,1,1,1,,13,0,250,3.5,,8309731,,Entire home/apt,7
,bath,bed,bedroom,,,,,false,40.71870278625719,,-74.04172485919487,1,1,2,,,1,250,,,21926529,,Entire home/apt,
,bath,bed,Studio,,,,,false,40.73128880352673,,-74.00298325991007,1,1,1,15,,0,250,,,19603624,,Entire home/apt,
10,baths,beds,bedrooms,10,9,10,98,false,40.72017816014987,10,-73.98520612650479,2,4,6,13,10,2,250,5,,16300982,,Entire home/apt,9
,bath,bed,Studio,,,,,false,40.712833697409515,,-74.03479996004712,1,1,2,,,0,250,,,19071179,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.72295804575285,,-73.98793916632054,1,1,3,,,1,250,,,19951510,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.727429470716366,,-73.97973952687215,1,1,3,,,1,250,,,21410520,,Entire home/apt,
,bath,bed,Studio,,,,,false,40.76534879954293,,-73.98992899913328,1,1,3,,,0,250,,,22244314,,Entire home/apt,
10,bath,beds,bedrooms,10,10,10,96,false,40.71232354932434,10,-73.96586594091758,1,3,6,11,10,2,250,5,,6723500,,Entire home/apt,10
,bath,bed,bedroom,,,,,false,40.729678775902464,,-73.98072776118052,1,1,3,,,1,250,,,23001611,,Entire home/apt,
9,bath,bed,Studio,10,10,9,100,false,40.73767278563556,9,-74.00765542705172,1,1,2,,3,0,250,5,,21094468,,Entire home/apt,10
9,bath,beds,bedroom,10,9,10,91,false,40.72316741882904,10,-73.98396376494041,1,2,4,,7,1,250,4.5,,17557177,,Entire home/apt,9
10,bath,bed,bedroom,10,8,10,100,false,40.71201582856059,10,-74.00543016240195,1,1,4,5,4,1,260,5,,4595569,,Entire home/apt,8
,shared baths,bed,bedroom,,,,,false,40.69865681689761,,-73.92688702869835,1.5,1,1,1,,1,250,,,22564047,,Private room,
,bath,beds,bedroom,,,,,false,40.741380364548654,,-73.98047886054059,1,2,4,2,,1,250,,,9282032,,Entire home/apt,
10,bath,beds,bedrooms,10,9,10,97,false,40.73077558131476,10,-74.01039947082141,1,2,5,,7,2,270,5,,1583335,,Entire home/apt,9
,bath,bed,bedroom,,,,,false,40.72696793541492,,-74.00097810024594,1,1,3,,,1,275,,,10072022,,Entire home/apt,
9,baths,beds,bedrooms,9,9,8,90,false,40.78364246292395,10,-73.97595962700224,2,2,4,13,13,2,278,4.5,,13416692,,Entire home/apt,9
10,baths,beds,bedrooms,10,9,10,100,false,40.79966888311496,10,-73.96251183147012,2,4,7,4,3,2,270,5,,18213280,,Entire home/apt,9
,bath,bed,bedroom,,,,,false,40.72545704313496,,-74.00957855209828,1,1,3,2,,1,275,,,17207134,,Entire home/apt,
10,baths,beds,bedrooms,10,10,10,100,false,40.72486672301987,10,-74.0509818392197,2,3,6,,3,3,275,5,,6043057,,Entire home/apt,10
,bath,beds,bedrooms,,,,,false,40.732960852864416,,-73.98884456602477,1,2,6,,,2,275,,,15772473,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.77733001064694,,-73.98296118108073,1,1,3,2,,1,275,,,306251,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.70362683250746,,-74.01522845830739,1,1,4,,,1,275,,,15767326,,Entire home/apt,
10,baths,beds,bedrooms,10,10,10,100,false,40.71206904233604,10,-74.03398367656384,2,2,4,9,5,2,271,5,,14710537,,Entire home/apt,10
9,bath,bed,bedroom,10,10,10,100,false,40.77981367915011,10,-73.98498922511234,1,1,2,28,3,1,275,5,,13466302,,Entire home/apt,10
,bath,bed,Studio,,,,,false,40.748143261178356,,-73.98956360099216,1,1,2,,,0,280,,,19162994,,Entire home/apt,
9,bath,bed,bedroom,10,10,10,100,false,40.762339284338225,10,-73.98732474717657,1,1,2,,6,1,275,5,,9879235,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.72100236920957,,-73.98814101299283,1.5,3,7,3,,3,279,,,10525851,,Entire home/apt,
10,baths,beds,bedrooms,10,10,10,100,true,40.72012495224921,10,-74.04290010166525,2,3,5,234,3,2,279,5,,17317408,,Entire home/apt,10
9,bath,beds,bedrooms,10,8,9,90,false,40.766404067504666,9,-73.95853879425664,1,2,5,11,9,2,275,4.5,,10133350,,Entire home/apt,8
10,bath,beds,bedroom,10,8,10,90,false,40.73848397207302,9,-74.00251519482704,1,2,4,,6,1,300,4.5,,19122371,,Entire home/apt,8
10,bath,beds,bedrooms,10,9,10,98,false,40.772693137224216,10,-73.95235315273247,1,2,4,,11,2,295,5,,4997688,,Entire home/apt,9
10,bath,beds,bedrooms,9,9,9,87,false,40.75967400074806,10,-73.99404957426047,1,3,5,4,4,2,300,4.5,,21892812,,Entire home/apt,9
,baths,bed,bedroom,,,,,true,40.71594181895103,,-73.95893705703185,2,1,2,,,1,300,,,16282360,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.718452012326445,,-73.9553324918702,1,1,3,1,,1,299,,,22357450,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.7439045320959,,-73.97175615335352,2,4,8,,,3,300,,,20427302,,Entire home/apt,
10,bath,bed,Studio,10,10,10,100,true,40.76019939912012,10,-73.99623456912146,1,1,2,,42,0,300,5,,9261610,,Entire home/apt,10
,bath,bed,bedroom,,,,,false,40.777397563087845,,-73.96066064016372,1,1,2,,,1,300,,,20565481,,Entire home/apt,
9,bath,bed,bedroom,10,9,10,92,false,40.79430919846778,9,-73.94910285053962,1,1,4,,45,1,299,4.5,,14960679,,Entire home/apt,9
10,bath,bed,bedroom,10,10,10,100,true,40.71398977852045,10,-73.99743765860515,1,1,2,62,4,1,300,5,,4643295,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.71019780367392,,-73.96024015023413,2,2,5,1,,2,300,,,19052801,,Entire home/apt,
9,bath,beds,Studio,10,9,9,95,false,40.751716032292606,10,-73.97212273282383,1,2,4,,5,0,297,5,,20539354,,Entire home/apt,9
10,shared bath,bed,bedroom,10,10,10,100,false,40.73614336616358,10,-73.9887152146683,1,1,2,,4,1,299,5,,22191760,,Private room,10
10,bath,bed,bedroom,10,10,10,98,false,40.73316549675135,10,-73.99812571602762,1,1,3,11,11,1,295,5,,15851599,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.75473544226768,,-73.96323752338243,2,3,6,,,2,300,,,20068595,,Entire home/apt,
10,bath,bed,bedroom,10,10,10,99,true,40.72378455169499,10,-73.98672093320552,1,1,2,46,32,1,299,5,,656913,,Entire home/apt,10
,shared bath,bed,bedroom,,,,,false,40.73483775157625,,-73.99613575763591,1,1,1,,,1,300,,,17512898,,Private room,
,bath,bed,bedroom,,,,,false,40.74320865272724,,-73.9847371937105,1,1,3,,,1,300,,,7880998,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.72181750346769,,-73.95576258311077,1.5,2,2,1,,2,300,,,9485566,,Entire home/apt,
10,bath,beds,bedrooms,9,10,10,93,false,40.76349423921934,9,-73.95968670963033,1,3,4,7,3,2,300,4.5,,3426233,,Entire home/apt,10
,bath,bed,bedroom,,,,,false,40.792853076942976,,-74.0006553654545,1,1,3,,,1,300,,,4484412,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.719609603599054,,-73.94266429667816,2,3,4,,,2,300,,,19800250,,Entire home/apt,
9,bath,beds,bedrooms,10,9,10,95,false,40.767095540324725,10,-73.96967865027456,1,3,3,,15,2,300,5,,4502545,,Entire home/apt,9
10,bath,beds,bedroom,10,9,10,94,false,40.728357207066935,10,-74.00114111609258,1,2,4,28,28,1,300,4.5,,6556644,,Entire home/apt,9
,bath,bed,bedroom,,,,,false,40.761261272698185,,-73.99684588530538,1,1,1,,,1,300,,,18182282,,Entire home/apt,
,bath,bed,Studio,,,,,false,40.78838617730735,,-73.9800774627405,1,1,2,2,,0,300,,,4847616,,Entire home/apt,
,bath,beds,bedrooms,,,,,false,40.72401762981287,,-73.9777805228593,1,2,4,4,,2,300,,,13616684,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.71947076137919,,-73.96004904363886,2,2,4,,,2,300,,,23090648,,Entire home/apt,
,bath,beds,bedrooms,,,,,false,40.76757629436652,,-73.9861731970437,1,3,6,,,2,300,,,20653585,,Entire home/apt,
,bath,beds,bedrooms,,,,,false,40.787628289968644,,-73.95022441404299,1,2,3,3,,2,300,,,8886910,,Entire home/apt,
9,bath,beds,bedroom,10,9,9,91,false,40.72056276357726,10,-73.9937982940376,1,2,4,76,31,1,302,4.5,,2583811,,Entire home/apt,9
10,bath,bed,bedroom,10,8,10,95,false,40.75172189940804,10,-74.00398820811576,1,1,2,6,4,1,305,5,,2440044,,Entire home/apt,8
,bath,bed,bedroom,,,,,false,40.77190454757692,,-73.99045611908268,1,1,4,,,1,300,,,13562013,,Entire home/apt,
,bath,bed,Studio,,,,,false,40.72802049992227,,-73.98213552074998,1,1,2,,,0,350,,,16191495,,Entire home/apt,
10,baths,bed,bedroom,10,10,9,100,false,40.74117467114076,10,-73.99516778054974,1.5,1,3,8,3,1,349,5,,811198,,Entire home/apt,10
,bath,bed,Studio,,,,,false,40.71950035908357,,-73.95540436007268,1,1,2,,,0,350,,,22079746,,Entire home/apt,
9,baths,beds,bedrooms,10,9,10,100,false,40.71763154190778,10,-73.98358640183196,1.5,3,6,140,4,2,350,5,,4936254,,Entire home/apt,9
10,bath,beds,bedrooms,10,9,10,97,false,40.72466253896737,10,-74.00419634720427,1,2,4,,39,2,350,5,,1382158,,Entire home/apt,9
10,baths,beds,bedrooms,10,10,10,95,false,40.801444852763424,9,-73.95192691330064,2,5,6,,8,3,350,5,,6705158,,Entire home/apt,10
